modelname,GRID_NO,_NAME_,           1,           2,           3,           4,           5,           6,           7,           8,           9,          10,          11,          12
Asco_3_12,43123,AVG_of_Proportion_of_events,0,0,0,0,"0,0640040962621608","0,152116402116402","0,115207373271889","0,230414746543779","1,5542328042328","0,787250384024578","0,0595238095238095",0
Asco_3_12,43124,AVG_of_Proportion_of_events,0,0,0,0,0,"0,0462962962962963",0,"0,345622119815669","0,529100529100529","0,729646697388633","0,0925925925925926",0
Asco_3_12,43125,AVG_of_Proportion_of_events,0,0,0,0,"0,0320020481310804",0,"0,0192012288786482","0,0512032770097286","0,337301587301587","0,281618023553507","0,0727513227513227",0
Asco_3_12,43126,AVG_of_Proportion_of_events,0,0,0,0,"0,0192012288786482","0,224867724867725","0,0448028673835125","0,281618023553507","0,674603174603175","0,32642089093702","0,0793650793650794",0
Asco_3_12,43127,AVG_of_Proportion_of_events,0,0,0,"0,0264550264550265",0,"0,138888888888889","0,0192012288786482","0,083205325140809","0,899470899470899","0,128008192524322",0,0
Asco_3_12,43128,AVG_of_Proportion_of_events,0,0,0,0,0,"0,244708994708995",0,"0,0960061443932412","0,747354497354497","0,851254480286738","0,132275132275132",0
Asco_3_12,43151,AVG_of_Proportion_of_events,0,0,0,0,"0,102406554019458","0,105820105820106",0,"0,192012288786482","0,87962962962963","0,403225806451613","0,185185185185185",0
Asco_3_12,43152,AVG_of_Proportion_of_events,0,0,0,"0,0661375661375661","0,0832053251408092","0,0992063492063492","0,0320020481310804","0,0704045058883769","0,714285714285714","0,966461853558628","0,138888888888889",0
Asco_3_12,43153,AVG_of_Proportion_of_events,0,0,0,0,"0,0768049155145929","0,145502645502645","0,0128008192524322","0,0512032770097286","0,376984126984127","0,710445468509985","0,0132275132275133",0
Asco_3_12,43154,AVG_of_Proportion_of_events,0,0,0,0,"0,0512032770097285","0,105820105820106","0,083205325140809","0,17921146953405","0,462962962962963","0,627240143369176","0,284391534391534",0
Asco_3_12,43155,AVG_of_Proportion_of_events,0,0,0,0,"0,198412698412698","0,0264550264550265",0,0,"0,304232804232804","1,40809011776754","0,522486772486772",0
Asco_3_12,43156,AVG_of_Proportion_of_events,0,0,0,0,"0,275217613927291","0,112433862433862","0,00640040962621608","0,0384024577572965","0,476190476190476","1,65770609318996","1,42195767195767","0,0192012288786482"
Asco_3_12,43173,AVG_of_Proportion_of_events,0,0,"0,100806451612903",0,"0,40994623655914",0,0,0,"0,0277777777777778","1,88844086021505","1,66666666666667","0,423387096774194"
Asco_3_12,43174,AVG_of_Proportion_of_events,0,0,"0,0806451612903226",0,"0,19489247311828",0,0,0,"0,118055555555556","2,05645161290323","1,36805555555556","0,221774193548387"
Asco_3_12,43190,AVG_of_Proportion_of_events,0,0,"0,0470430107526882",0,"0,282258064516129",0,0,0,"0,0763888888888889","0,470430107526882","0,166666666666667",0
Asco_3_12,43191,AVG_of_Proportion_of_events,0,0,0,0,"0,241935483870968","0,0833333333333333","0,00672043010752688",0,"0,0625","0,10752688172043","0,0625",0
Asco_3_12,43192,AVG_of_Proportion_of_events,0,0,0,0,"0,120967741935484",0,"0,0268817204301075",0,"0,0625","0,0336021505376344",0,0
Asco_3_12,43193,AVG_of_Proportion_of_events,0,0,0,0,0,0,0,0,"0,145833333333333","0,10752688172043",0,0
Asco_3_12,43194,AVG_of_Proportion_of_events,0,0,0,"0,0625","0,235215053763441",0,0,0,0,"0,0739247311827957","0,208333333333333",0
Asco_3_12,43195,AVG_of_Proportion_of_events,0,0,0,"0,0347222222222222","0,10752688172043","0,0138888888888889",0,0,"0,0138888888888889","0,10752688172043","0,173611111111111","0,0672043010752688"
Asco_3_12,44051,AVG_of_Proportion_of_events,0,0,"0,00640040962621608",0,"0,140809011776754","0,152116402116402",0,"0,0448028673835125","0,661375661375662","1,48489503328213","0,482804232804233","0,0320020481310804"
Asco_3_12,44052,AVG_of_Proportion_of_events,0,0,0,0,"0,128008192524322","0,00661375661375661",0,0,"0,740740740740741","1,41449052739375","0,383597883597883",0
Asco_3_12,44053,AVG_of_Proportion_of_events,0,0,0,0,"0,0512032770097286","0,112433862433862",0,0,"0,502645502645503","0,851254480286738","0,396825396825397",0
Asco_3_12,44054,AVG_of_Proportion_of_events,0,0,0,0,0,"0,0462962962962963",0,0,"0,271164021164021","0,441628264208909","0,0330687830687831",0
Asco_3_12,44055,AVG_of_Proportion_of_events,0,0,0,0,"0,0576036866359447",0,0,0,"0,423280423280423","0,0320020481310804",0,0
Asco_3_12,44056,AVG_of_Proportion_of_events,0,0,0,0,"0,0192012288786482",0,0,"0,0960061443932412","0,403439153439153","0,371223758320533",0,0
Asco_3_12,44057,AVG_of_Proportion_of_events,0,0,0,0,"0,00640040962621608","0,0132275132275132",0,"0,0192012288786482","1,26984126984127","0,313620071684588","0,0661375661375661",0
Asco_3_12,44058,AVG_of_Proportion_of_events,0,0,0,0,0,0,0,"0,0192012288786482","0,952380952380952","0,249615975422427",0,0
Asco_3_12,44059,AVG_of_Proportion_of_events,0,0,0,0,"0,0192012288786482","0,0396825396825397",0,"0,0256016385048643","0,178571428571429",0,0,0
Asco_3_12,44060,AVG_of_Proportion_of_events,0,0,0,0,0,0,0,0,"0,37037037037037","0,0320020481310804",0,0
Asco_3_12,44061,AVG_of_Proportion_of_events,0,0,0,0,"0,0576036866359447",0,0,"0,0128008192524322","0,191798941798942","0,166410650281618",0,0
Asco_3_12,44062,AVG_of_Proportion_of_events,0,0,0,0,0,0,0,"0,0128008192524322",0,0,0,0
Asco_3_12,44063,AVG_of_Proportion_of_events,0,0,0,0,"0,0320020481310804","0,0198412698412698",0,0,"0,0132275132275132",0,0,0
Asco_3_12,44064,AVG_of_Proportion_of_events,0,0,0,0,0,0,0,0,"0,112433862433862","0,0768049155145929",0,0
Asco_3_12,44065,AVG_of_Proportion_of_events,0,0,0,0,"0,0128008192524322",0,0,0,"0,522486772486773","0,140809011776754",0,0
